Date,Net Clicks,Install Clicks,Uninstall Clicks,Update Clicks
2021-08-27,35,71,36,0
2021-08-28,27,54,27,0
2021-08-29,22,38,16,0
2021-08-30,29,44,15,0
2021-08-31,40,53,13,0
2021-09-01,16,32,16,0
2021-09-02,31,48,17,0
2021-09-03,36,56,20,0
2021-09-04,45,65,20,0
2021-09-05,40,55,15,0
2021-09-06,37,59,22,0
2021-09-07,26,43,17,0
2021-09-08,39,51,12,0
2021-09-09,33,74,41,0
2021-09-10,35,189,154,0
2021-09-11,45,140,95,0
2021-09-12,36,101,65,0
2021-09-13,32,89,57,0
2021-09-14,29,88,59,0
2021-09-15,40,79,39,0
2021-09-16,42,68,26,0
2021-09-17,26,62,36,0
2021-09-18,40,76,36,0
2021-09-19,26,64,38,0
2021-09-20,33,48,15,0
2021-09-21,28,42,14,0
2021-09-22,20,38,18,0
2021-09-23,30,46,16,0
2021-09-24,32,38,6,0
2021-09-25,27,46,19,0
2021-09-26,37,61,24,0
2021-09-27,30,41,11,0
2021-09-28,20,28,8,0
2021-09-29,29,40,11,0
2021-09-30,20,36,16,0
2021-10-01,25,35,10,0
2021-10-02,36,50,14,0
2021-10-03,25,39,14,0
2021-10-04,26,38,12,0
2021-10-05,44,53,9,0
2021-10-06,29,37,8,0
2021-10-07,30,41,11,0
2021-10-08,19,39,20,0
2021-10-09,37,42,5,0
2021-10-10,20,37,17,0
2021-10-11,19,32,13,0
2021-10-12,26,33,7,0
2021-10-13,18,35,17,0
2021-10-14,21,33,12,0
2021-10-15,24,31,7,0
2021-10-16,32,39,7,0
2021-10-17,34,41,7,0
2021-10-18,33,41,8,0
2021-10-19,30,38,8,0
2021-10-20,19,27,8,0
2021-10-21,28,35,7,0
2021-10-22,30,38,8,0
2021-10-23,26,38,12,0
2021-10-24,39,50,11,0
2021-10-25,30,122,92,0
2021-10-26,20,82,62,0
2021-10-27,20,91,71,0
2021-10-28,26,71,45,0
2021-10-29,38,76,38,0
2021-10-30,31,74,43,0
2021-10-31,40,81,41,0
2021-11-01,43,66,23,0
2021-11-02,33,55,22,0
2021-11-03,26,31,5,0
2021-11-04,30,34,4,0
2021-11-05,49,58,9,0
2021-11-06,25,51,26,0
2021-11-07,49,73,24,0
2021-11-08,52,76,24,0
2021-11-09,70,94,24,0
2021-11-10,80,101,21,0
2021-11-11,67,83,16,0
2021-11-12,59,77,18,0
2021-11-13,90,115,25,0
2021-11-14,70,152,82,0
2021-11-15,62,108,46,0
2021-11-16,51,90,39,0
2021-11-17,57,152,95,0
2021-11-18,52,106,54,0
2021-11-19,48,92,44,0
2021-11-20,43,90,47,0
2021-11-21,51,79,28,0
2021-11-22,45,72,27,0
2021-11-23,33,52,19,0
2021-11-24,45,65,20,0
2021-11-25,29,55,26,0
2021-11-26,40,56,16,0
2021-11-27,27,36,9,0
2021-11-28,37,63,26,0
2021-11-29,40,52,12,0
2021-11-30,26,44,18,0
2021-12-01,27,41,14,0
2021-12-02,26,43,17,0
2021-12-03,54,71,17,0
2021-12-04,34,47,13,0
2021-12-05,47,64,17,0
2021-12-06,25,34,9,0
2021-12-07,25,34,9,0
2021-12-08,45,53,8,0
